date,state,number_of_iclaims,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-17,DE,,16.0,36.0,,,,,,,,,2020-03-17T20:00:00Z,,,52.0,52.0,52.0,10,0.0,0.0,0.0,8.0,8.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-16,DE,,8.0,36.0,32.0,,,,,,,,2020-03-16T20:00:00Z,,,76.0,44.0,44.0,10,0.0,0.0,0.0,2.0,2.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-15,DE,,6.0,36.0,32.0,,,,,,,,2020-03-15T20:00:00Z,,,74.0,42.0,42.0,10,0.0,0.0,0.0,0.0,0.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-13,DE,,4.0,30.0,10.0,,,,,,,,2020-03-13T20:00:00Z,,,44.0,34.0,34.0,10,0.0,0.0,7.0,0.0,7.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-12,DE,,4.0,23.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,41.0,27.0,27.0,10,0.0,0.0,6.0,3.0,9.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-11,DE,,1.0,17.0,2.0,,,,,,,,2020-03-11T20:00:00Z,,,20.0,18.0,18.0,10,0.0,0.0,0.0,1.0,1.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-10,DE,,0.0,17.0,3.0,,,,,,,,2020-03-10T20:00:00Z,,,20.0,17.0,17.0,10,0.0,0.0,2.0,0.0,2.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-09,DE,,0.0,15.0,3.0,,,,,,,,2020-03-09T20:00:00Z,,,18.0,15.0,15.0,10,0.0,0.0,5.0,0.0,5.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-08,DE,,0.0,10.0,0.0,,,,,,,,2020-03-08T20:00:00Z,,,10.0,10.0,10.0,10,0.0,0.0,0.0,0.0,0.0,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-06,DE,,0.0,10.0,0.0,,,,,,,,2020-03-06T21:00:00Z,,,10.0,10.0,10.0,10,,,,,,DE,973764.0,Delaware,Dover,39.157307,-75.519722,2020-03-22,2020-03-12
2020-03-07,FL,5325,14.0,100.0,88.0,,,,,,,,2020-03-07T21:00:00Z,,,202.0,114.0,114.0,12,0.0,0.0,45.0,5.0,50.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-14,FL,6463,77.0,478.0,221.0,,,,,,,,2020-03-14T20:00:00Z,3.0,,776.0,555.0,555.0,12,1.0,0.0,0.0,27.0,27.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-21,FL,74313,658.0,6579.0,1002.0,,158.0,,,,,,2020-03-21T20:00:00Z,12.0,158.0,8239.0,7237.0,7237.0,12,2.0,158.0,4709.0,138.0,4847.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-28,FL,228484,3763.0,35366.0,,,526.0,,,,,,2020-03-28T20:00:00Z,54.0,526.0,39129.0,39129.0,39129.0,12,20.0,70.0,7180.0,998.0,8178.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-14,FL,,21367.0,181813.0,1275.0,,3060.0,,,,,,2020-04-14T20:00:00Z,537.0,3060.0,204455.0,203180.0,203180.0,12,54.0,227.0,6207.0,766.0,6973.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-13,FL,,20601.0,175606.0,1789.0,,2833.0,,,,,,2020-04-13T20:00:00Z,483.0,2833.0,197996.0,196207.0,196207.0,12,18.0,61.0,12208.0,1246.0,13454.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-12,FL,,19355.0,163398.0,1297.0,,2772.0,,,,,,2020-04-12T20:00:00Z,465.0,2772.0,184050.0,182753.0,182753.0,12,27.0,111.0,8959.0,861.0,9820.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-11,FL,,18494.0,154439.0,1418.0,,2661.0,,,,,,2020-04-11T20:00:00Z,438.0,2661.0,174351.0,172933.0,172933.0,12,48.0,174.0,9140.0,963.0,10103.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-10,FL,,17531.0,145299.0,1411.0,,2487.0,,,,,,2020-04-10T20:00:00Z,390.0,2487.0,164241.0,162830.0,162830.0,12,36.0,219.0,9114.0,1167.0,10281.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-09,FL,,16364.0,136185.0,1395.0,,2268.0,,,,,,2020-04-09T20:00:00Z,354.0,2268.0,153944.0,152549.0,152549.0,12,45.0,206.0,8506.0,909.0,9415.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-08,FL,,15455.0,127679.0,1324.0,,2062.0,,,,,,2020-04-08T20:00:00Z,309.0,2062.0,144458.0,143134.0,143134.0,12,13.0,63.0,4264.0,708.0,4972.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-07,FL,,14747.0,123415.0,1407.0,,1999.0,,,,,,2020-04-07T20:00:00Z,296.0,1999.0,139569.0,138162.0,138162.0,12,60.0,317.0,13465.0,1423.0,14888.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-06,FL,,13324.0,109950.0,1142.0,,1682.0,,,,,,2020-04-06T20:00:00Z,236.0,1682.0,124416.0,123274.0,123274.0,12,18.0,110.0,8697.0,1173.0,9870.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-05,FL,,12151.0,101253.0,1129.0,,1572.0,,,,,,2020-04-05T20:00:00Z,218.0,1572.0,114533.0,113404.0,113404.0,12,27.0,110.0,10297.0,1040.0,11337.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-04,FL,,11111.0,90956.0,1281.0,,1462.0,,,,,,2020-04-04T20:00:00Z,191.0,1462.0,103348.0,102067.0,102067.0,12,28.0,175.0,8819.0,1526.0,10345.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-03,FL,,9585.0,82137.0,1225.0,,1287.0,,,,,,2020-04-03T20:00:00Z,163.0,1287.0,92947.0,91722.0,91722.0,12,35.0,164.0,12851.0,1575.0,14426.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-02,FL,,8010.0,69286.0,1285.0,,1123.0,,,,,,2020-04-02T20:00:00Z,128.0,1123.0,78581.0,77296.0,77296.0,12,41.0,174.0,9757.0,1055.0,10812.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-04-01,FL,,6955.0,59529.0,1235.0,,949.0,,,,,,2020-04-01T20:00:00Z,87.0,949.0,67719.0,66484.0,66484.0,12,10.0,126.0,5244.0,617.0,5861.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-31,FL,,6338.0,54285.0,1163.0,,823.0,,,,,,2020-03-31T20:00:00Z,77.0,823.0,61786.0,60623.0,60623.0,12,14.0,171.0,6060.0,865.0,6925.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-30,FL,,5473.0,48225.0,,,652.0,,,,,,2020-03-30T20:00:00Z,63.0,652.0,53698.0,53698.0,53698.0,12,7.0,58.0,9155.0,1227.0,10382.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-29,FL,,4246.0,39070.0,,,594.0,,,,,,2020-03-29T20:00:00Z,56.0,594.0,43316.0,43316.0,43316.0,12,2.0,68.0,3704.0,483.0,4187.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-27,FL,,2765.0,28186.0,1517.0,,456.0,,,,,,2020-03-27T20:00:00Z,34.0,456.0,32468.0,30951.0,30951.0,12,6.0,50.0,4445.0,410.0,4855.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-26,FL,,2355.0,23741.0,1443.0,,406.0,,,,,,2020-03-26T20:00:00Z,28.0,406.0,27539.0,26096.0,26096.0,12,6.0,90.0,8367.0,673.0,9040.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-25,FL,,1682.0,15374.0,1233.0,,316.0,,,,,,2020-03-25T20:00:00Z,22.0,316.0,18289.0,17056.0,17056.0,12,4.0,57.0,2247.0,270.0,2517.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-24,FL,,1412.0,13127.0,1008.0,,259.0,,,,,,2020-03-24T20:00:00Z,18.0,259.0,15547.0,14539.0,14539.0,12,4.0,42.0,2064.0,241.0,2305.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-23,FL,,1171.0,11063.0,860.0,,217.0,,,,,,2020-03-23T20:00:00Z,14.0,217.0,13094.0,12234.0,12234.0,12,1.0,32.0,3073.0,341.0,3414.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-22,FL,,830.0,7990.0,963.0,,185.0,,,,,,2020-03-22T20:00:00Z,13.0,185.0,9783.0,8820.0,8820.0,12,1.0,27.0,1411.0,172.0,1583.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-20,FL,,520.0,1870.0,1026.0,,,,,,,,2020-03-20T20:00:00Z,10.0,,3416.0,2390.0,2390.0,12,2.0,0.0,337.0,130.0,467.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-19,FL,,390.0,1533.0,1019.0,,,,,,,,2020-03-19T20:00:00Z,8.0,,2942.0,1923.0,1923.0,12,1.0,0.0,308.0,76.0,384.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-18,FL,,314.0,1225.0,954.0,,,,,,,,2020-03-18T20:00:00Z,7.0,,2493.0,1539.0,1539.0,12,1.0,0.0,285.0,128.0,413.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-17,FL,,186.0,940.0,872.0,,,,,,,,2020-03-17T20:00:00Z,6.0,,1998.0,1126.0,1126.0,12,2.0,0.0,256.0,45.0,301.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-16,FL,,141.0,684.0,514.0,,,,,,,,2020-03-16T20:00:00Z,4.0,,1339.0,825.0,825.0,12,0.0,0.0,6.0,25.0,31.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-15,FL,,116.0,678.0,454.0,,,,,,,,2020-03-15T20:00:00Z,4.0,,1248.0,794.0,794.0,12,1.0,0.0,200.0,39.0,239.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-13,FL,,50.0,478.0,221.0,,,,,,,,2020-03-13T20:00:00Z,2.0,,749.0,528.0,528.0,12,0.0,0.0,177.0,18.0,195.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-12,FL,,32.0,301.0,147.0,,,,,,,,2020-03-12T20:00:00Z,2.0,,480.0,333.0,333.0,12,0.0,0.0,0.0,4.0,4.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-11,FL,,28.0,301.0,147.0,,,,,,,,2020-03-11T20:00:00Z,2.0,,476.0,329.0,329.0,12,2.0,0.0,79.0,9.0,88.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-10,FL,,19.0,222.0,155.0,,,,,,,,2020-03-10T20:00:00Z,,,396.0,241.0,241.0,12,0.0,0.0,82.0,1.0,83.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-09,FL,,18.0,140.0,115.0,,,,,,,,2020-03-09T20:00:00Z,,,273.0,158.0,158.0,12,0.0,0.0,22.0,1.0,23.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-08,FL,,17.0,118.0,108.0,,,,,,,,2020-03-08T20:00:00Z,,,243.0,135.0,135.0,12,0.0,0.0,18.0,3.0,21.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-06,FL,,9.0,55.0,51.0,,,,,,,,2020-03-06T21:00:00Z,,,115.0,64.0,64.0,12,0.0,0.0,24.0,0.0,24.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-05,FL,,9.0,31.0,69.0,,,,,,,,2020-03-05T21:00:00Z,,,109.0,40.0,40.0,12,0.0,0.0,7.0,7.0,14.0,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-04,FL,,2.0,24.0,16.0,,,,,,,,2020-03-04T21:00:00Z,,,42.0,26.0,26.0,12,,,,,,FL,21477737.0,Florida,Tallahassee,30.438118,-84.281296,2020-03-23,2020-03-09
2020-03-07,GA,4569,6.0,,,,,,,,,,2020-03-07T21:00:00Z,,,6.0,6.0,6.0,13,0.0,0.0,0.0,4.0,4.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-14,GA,5445,66.0,,,,,,,,,,2020-03-14T20:00:00Z,1.0,,66.0,66.0,66.0,13,0.0,0.0,0.0,24.0,24.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-21,GA,12140,507.0,2557.0,,,,,,,,,2020-03-21T20:00:00Z,14.0,,3064.0,3064.0,3064.0,13,1.0,0.0,591.0,87.0,678.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-28,GA,133820,2366.0,8685.0,,,617.0,,,,,,2020-03-28T20:00:00Z,69.0,617.0,11051.0,11051.0,11051.0,13,5.0,51.0,821.0,365.0,1186.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-14,GA,,14223.0,47572.0,,,2769.0,,,,,,2020-04-14T20:00:00Z,501.0,2769.0,61795.0,61795.0,61795.0,13,37.0,180.0,3866.0,908.0,4774.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-13,GA,,13315.0,43706.0,,,2589.0,,,,,,2020-04-13T20:00:00Z,464.0,2589.0,57021.0,57021.0,57021.0,13,31.0,84.0,1705.0,863.0,2568.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-12,GA,,12452.0,42001.0,,,2505.0,,,,,,2020-04-12T20:00:00Z,433.0,2505.0,54453.0,54453.0,54453.0,13,5.0,26.0,2445.0,293.0,2738.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-11,GA,,12159.0,39556.0,,,2479.0,,,,,,2020-04-11T20:00:00Z,428.0,2479.0,51715.0,51715.0,51715.0,13,12.0,128.0,4892.0,676.0,5568.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-10,GA,,11483.0,34664.0,,,2351.0,,,,,,2020-04-10T20:00:00Z,416.0,2351.0,46147.0,46147.0,46147.0,13,37.0,192.0,4145.0,917.0,5062.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-09,GA,,10566.0,30519.0,,,2159.0,,,,,,2020-04-09T20:00:00Z,379.0,2159.0,41085.0,41085.0,41085.0,13,17.0,166.0,1633.0,665.0,2298.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-08,GA,,9901.0,28886.0,,,1993.0,,,,,,2020-04-08T20:00:00Z,362.0,1993.0,38787.0,38787.0,38787.0,13,33.0,219.0,3991.0,1083.0,5074.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-07,GA,,8818.0,24895.0,,,1774.0,,,,,,2020-04-07T20:00:00Z,329.0,1774.0,33713.0,33713.0,33713.0,13,100.0,442.0,935.0,1504.0,2439.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-06,GA,,7314.0,23960.0,,,1332.0,,,,,,2020-04-06T20:00:00Z,229.0,1332.0,31274.0,31274.0,31274.0,13,18.0,49.0,2775.0,667.0,3442.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-05,GA,,6647.0,21185.0,,,1283.0,,,,,,2020-04-05T20:00:00Z,211.0,1283.0,27832.0,27832.0,27832.0,13,10.0,44.0,1051.0,487.0,1538.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-04,GA,,6160.0,20134.0,,,1239.0,,,,,,2020-04-04T20:00:00Z,201.0,1239.0,26294.0,26294.0,26294.0,13,17.0,81.0,700.0,329.0,1029.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-03,GA,,5831.0,19434.0,,,1158.0,,,,,,2020-04-03T20:00:00Z,184.0,1158.0,25265.0,25265.0,25265.0,13,21.0,102.0,1825.0,483.0,2308.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-02,GA,,5348.0,17609.0,,,1056.0,,,,,,2020-04-02T20:00:00Z,163.0,1056.0,22957.0,22957.0,22957.0,13,24.0,104.0,1921.0,710.0,2631.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-04-01,GA,,4638.0,15688.0,,,952.0,,,,,,2020-04-01T20:00:00Z,139.0,952.0,20326.0,20326.0,20326.0,13,28.0,119.0,3436.0,709.0,4145.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-31,GA,,3929.0,12252.0,,,833.0,,,,,,2020-03-31T20:00:00Z,111.0,833.0,16181.0,16181.0,16181.0,13,24.0,126.0,2337.0,1120.0,3457.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-30,GA,,2809.0,9915.0,,,707.0,,,,,,2020-03-30T20:00:00Z,87.0,707.0,12724.0,12724.0,12724.0,13,7.0,41.0,2.0,158.0,160.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-29,GA,,2651.0,9913.0,,,666.0,,,,,,2020-03-29T20:00:00Z,80.0,666.0,12564.0,12564.0,12564.0,13,11.0,49.0,1228.0,285.0,1513.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-27,GA,,2001.0,7864.0,,,566.0,,,,,,2020-03-27T20:00:00Z,64.0,566.0,9865.0,9865.0,9865.0,13,16.0,93.0,463.0,476.0,939.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-26,GA,,1525.0,7401.0,,,473.0,,,,,,2020-03-26T20:00:00Z,48.0,473.0,8926.0,8926.0,8926.0,13,8.0,79.0,2469.0,278.0,2747.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-25,GA,,1247.0,4932.0,,,394.0,,,,,,2020-03-25T20:00:00Z,40.0,394.0,6179.0,6179.0,6179.0,13,8.0,394.0,474.0,221.0,695.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-24,GA,,1026.0,4458.0,,,,,,,,,2020-03-24T20:00:00Z,32.0,,5484.0,5484.0,5484.0,13,7.0,0.0,161.0,254.0,415.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-23,GA,,772.0,4297.0,,,,,,,,,2020-03-23T20:00:00Z,25.0,,5069.0,5069.0,5069.0,13,2.0,0.0,877.0,172.0,1049.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-22,GA,,600.0,3420.0,,,,,,,,,2020-03-22T20:00:00Z,23.0,,4020.0,4020.0,4020.0,13,9.0,0.0,863.0,93.0,956.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-20,GA,,420.0,1966.0,,,,,,,,,2020-03-20T20:00:00Z,13.0,,2386.0,2386.0,2386.0,13,3.0,0.0,422.0,133.0,555.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-19,GA,,287.0,1544.0,,,,,,,,,2020-03-19T20:00:00Z,10.0,,1831.0,1831.0,1831.0,13,9.0,0.0,233.0,90.0,323.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-18,GA,,197.0,1311.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,1508.0,1508.0,1508.0,13,0.0,0.0,1311.0,51.0,1362.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-17,GA,,146.0,,,,,,,,,,2020-03-17T20:00:00Z,1.0,,146.0,146.0,146.0,13,0.0,0.0,0.0,25.0,25.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-16,GA,,121.0,,,,,,,,,,2020-03-16T20:00:00Z,1.0,,121.0,121.0,121.0,13,0.0,0.0,0.0,22.0,22.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-15,GA,,99.0,,,,,,,,,,2020-03-15T20:00:00Z,1.0,,99.0,99.0,99.0,13,0.0,0.0,0.0,33.0,33.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-13,GA,,42.0,,,,,,,,,,2020-03-13T20:00:00Z,1.0,,42.0,42.0,42.0,13,1.0,0.0,0.0,11.0,11.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-12,GA,,31.0,,,,,,,,,,2020-03-12T20:00:00Z,,,31.0,31.0,31.0,13,0.0,0.0,0.0,9.0,9.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-11,GA,,22.0,,,,,,,,,,2020-03-11T20:00:00Z,,,22.0,22.0,22.0,13,0.0,0.0,0.0,5.0,5.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-10,GA,,17.0,,,,,,,,,,2020-03-10T20:00:00Z,,,17.0,17.0,17.0,13,0.0,0.0,0.0,5.0,5.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-09,GA,,12.0,,,,,,,,,,2020-03-09T20:00:00Z,,,12.0,12.0,12.0,13,0.0,0.0,0.0,5.0,5.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-08,GA,,7.0,,,,,,,,,,2020-03-08T20:00:00Z,,,7.0,7.0,7.0,13,0.0,0.0,0.0,1.0,1.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-06,GA,,2.0,,,,,,,,,,2020-03-06T21:00:00Z,,,2.0,2.0,2.0,13,0.0,0.0,0.0,0.0,0.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-05,GA,,2.0,,,,,,,,,,2020-03-05T21:00:00Z,,,2.0,2.0,2.0,13,0.0,0.0,0.0,0.0,0.0,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-04,GA,,2.0,,,,,,,,,,2020-03-04T21:00:00Z,,,2.0,2.0,2.0,13,,,,,,GA,10617423.0,Georgia,Atlanta<br>,33.749027000000005,-84.38822900000001,2020-03-23,2020-03-14
2020-03-07,HI,1275,1.0,,,,,,,,,,2020-03-07T21:00:00Z,,,1.0,1.0,1.0,15,,,,,,HI,1415872.0,Hawaii,Honolulu,21.307442,-157.857376,2020-03-23,2020-03-04
2020-03-14,HI,1589,2.0,,,,,,,,,,2020-03-14T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0,HI,1415872.0,Hawaii,Honolulu,21.307442,-157.857376,2020-03-23,2020-03-04
2020-03-21,HI,8817,37.0,124.0,,,,,,,,,2020-03-21T20:00:00Z,,,161.0,161.0,161.0,15,0.0,0.0,0.0,11.0,11.0,HI,1415872.0,Hawaii,Honolulu,21.307442,-157.857376,2020-03-23,2020-03-04
2020-03-28,HI,48596,120.0,4357.0,,,8.0,,,,,,2020-03-28T20:00:00Z,,8.0,4477.0,4477.0,4477.0,15,0.0,1.0,0.0,14.0,14.0,HI,1415872.0,Hawaii,Honolulu,21.307442,-157.857376,2020-03-23,2020-03-04
2020-04-14,HI,,504.0,18916.0,,,44.0,,,,,315.0,2020-04-14T20:00:00Z,9.0,44.0,19420.0,19420.0,19420.0,15,0.0,0.0,571.0,5.0,576.0,HI,1415872.0,Hawaii,Honolulu,21.307442,-157.857376,2020-03-23,2020-03-04
2020-04-13,HI,,499.0,18345.0,,,44.0,,6.0,,2.0,310.0,2020-04-13T20:00:00Z,9.0,44.0,18844.0,18844.0,18844.0,15,1.0,0.0,863.0,13.0,876.0,HI,1415872.0,Hawaii,Honolulu,21.307442,-157.857376,2020-03-23,2020-03-04
